full_text,clean_text,label
@Huud03 @budionopixel @TheaRizkyyy @bostuah @ismailfahmi Ovo dana gopay itu dompet digital bukan kripto. Mata uangnya apa? Ya rupiah. Klo ditransfer ke ATM dan dicairkan ya jd uang kertas juga. Argumen mas ngawur tapi gak apa2. Kita beda persepsi saja.,ovo dana gopay itu dompet digital bukan kripto mata uangnya apa ya rupiah klo ditransfer ke atm dan dicairkan ya jd uang kertas juga argumen mas ngawur tapi gak apa kita beda persepsi saja,netral
KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID dengan total senilai Rp.200.000 - untuk 2 orang pemenang #merdeka Giveaway Cara mengikuti sangat gampang; 1. Like postingan https://t.co/awAgh1jBBM,kitz valve authorized distributor dapatkan hadiah uang digital ovo_id atau dengan total senilai rp untuk orang pemenang merdeka giveaway cara mengikuti sangat gampang like postingan,netral
"3. Pembayaran digital memang sangat efektif loh, bisa mengurangi inflasi karena bank tidak perlu mencetak uang dan ekonomi tetap berjalan, terima kasih Gopay, Shopee Pay, Dana, OVO, dan digital banking!","3. Pembayaran digital memang sangat efektif loh, bisa mengurangi inflasi karena bank tidak perlu mencetak uang dan ekonomi tetap berjalan, terima kasih Gopay, Shopee Pay, Dana, OVO, dan digital banking!",positif
@null PayPal Mau Beli GoPay Platform transfer uang digital Amerika Serikat PayPal Hol https://t.co/dfJa1PAZLt,paypal mau beli gopay platform transfer uang digital amerika serikat paypal hol,netral
@gopayindonesia asli ini customer service nya gopay paling gak respond dan gak memberi solusi. Apps uang digital sebelah aja cashbacknya yg gak masuk2 di cek transaksinya sama CS nya dan d kasih jawaban jelas dan gak gantung.,asli ini customer service nya gopay paling gak respond dan gak memberi solusi apps uang digital sebelah aja cashbacknya yg gak masuk di cek transaksinya sama cs nya dan d kasih jawaban jelas dan gak gantung,negatif
"Variasi 2: di wisata bandung rupiah saya di gantikan koin timezone, aman kok, tapi padahal bikin warga kejebak pinjol","Variasi 2: di wisata bandung rupiah saya di gantikan koin timezone, aman kok, tapi padahal bikin warga kejebak pinjol",negatif
Secara ilmu fiqih mata uang digital itu hukumnya pegimane sih ada yg tahu ga? #gopay,secara ilmu fiqih mata uang digital itu hukumnya pegimane sih ada yg tahu ga gopay,netral
A: Lho uang kan udah digital ngapain lagi uang kertas dicetak? B: Yhaa kan bayar abang parkir Indomared belom bisa pake ovo gopay dana dan kawan-kawannya :/. #SolusiKeuangan #MelekKeuangan #MelekDuit https://t.co/EkUZGG36dw,a lho uang kan udah digital ngapain lagi uang kertas dicetak b yhaa kan bayar abang parkir indomared belom bisa pake ovo gopay dana dan kawan kawannya solusikeuangan melekkeuangan melekduit,netral
"Variasi 4: kerja online, uang masuk digital, taruh reksadana, sisanya di go pay, bisa tidur lelap kayak di neraka yang enak","Variasi 4: kerja online, uang masuk digital, taruh reksadana, sisanya di go pay, bisa tidur lelap kayak di neraka yang enak",positif
Yeaay bisa2 uang spp pake gopay nih setidaknya bisa lebih digital #mendikbud,yeaay bisa uang spp pake gopay nih setidaknya bisa lebih digital mendikbud,positif
@subtanyarl Ya tetep saldo gopay lah.. Kalo lu tf saldo gopay ke rekening terus tarik tunai. Baru.. jadi bentuk duit bisa lu pegang Yawes intinya klo dri akun go ke go jdinya tetep uang digital,ya tetep saldo gopay lah kalo lu tf saldo gopay ke rekening terus tarik tunai baru jadi bentuk duit bisa lu pegang yawes intinya klo dri akun go ke go jdinya tetep uang digital,netral
Kubur mimpi untuk pegang uang tunai dari Kartu Prakerja. Karena yang diterima adalah dalam bentuk SALDO NONTUNAI pada platform digital (Gopay OVO dkk). Tidak dapat diubah dalam bentuk uang tunai. https://t.co/MdbFnIpie4,kubur mimpi untuk pegang uang tunai dari kartu prakerja karena yang diterima adalah dalam bentuk saldo nontunai pada platform digital gopay ovo dkk tidak dapat diubah dalam bentuk uang tunai,negatif
@null PayPal Mau Beli GoPay Platform transfer uang digital Amerika Serikat PayPal Hol https://t.co/gZoT77KhYf,paypal mau beli gopay platform transfer uang digital amerika serikat paypal hol,netral
Puskesmas Ngaliyan sekarang sudah bisa bayar pakai Go-PAY lho.. *Apa itu GOPAY?* GO-PAY adalah uang elektronik atau dompet digital atau dompet virtual berupa saldo GO-JEK dan dapat digunakan untuk membayar berbagai https://t.co/ONQ5Qsd0DZ,puskesmas ngaliyan sekarang sudah bisa bayar pakai go pay lho apa itu gopay go pay adalah uang elektronik atau dompet digital atau dompet virtual berupa saldo go jek dan dapat digunakan untuk membayar berbagai,netral
Ketika mata uang berubah jadi digital yg kutakutkan si provider uang digital itu nyetak uang seenaknya Ex. Gojek bikin gopay ketika gopay jadi alat pembayaran utama si gojek nyetak gopay sendiri pun susah ketauan kan Sistem keuangan modern semakin membingungkan any explain??,ketika mata uang berubah jadi digital yg kutakutkan si provider uang digital itu nyetak uang seenaknya ex gojek bikin gopay ketika gopay jadi alat pembayaran utama si gojek nyetak gopay sendiri pun susah ketauan kan sistem keuangan modern semakin membingungkan any explain,netral
Sekarang kamu bisa bayar spp sumbangan pendidikan dengan gopay tanpa harus repot.,Sekarang kamu bisa bayar spp sumbangan pendidikan dengan gopay tanpa harus repot.,positif
"Buka rekeningnya gratis, langsung via aplikasi atmnya, gratis anterin, gak ada biaya sepeser pun. Transfer dan top up dompet digital pun gratis tanpa minimal, tidak ada biaya admin. Bisa untuk nabung dan jajan, ATMnya pun Visa.","Buka rekeningnya gratis, langsung via aplikasi atmnya, gratis anterin, gak ada biaya sepeser pun. Transfer dan top up dompet digital pun gratis tanpa minimal, tidak ada biaya admin. Bisa untuk nabung dan jajan, ATMnya pun Visa.",positif
Digital Payment atau pembayaran secara digital menggunakan HP untuk membayar. Seperti sistem transfer uang dari rekening ke rekening hanya saja tidak menggunakan bank melainkan menggunakan sistem yang dibuat oleh GoPay. Video: CNN Indonesia https://t.co/Qw5Lher8w5,digital payment atau pembayaran secara digital menggunakan hp untuk membayar seperti sistem transfer uang dari rekening ke rekening hanya saja tidak menggunakan bank melainkan menggunakan sistem yang dibuat oleh gopay video cnn indonesia,netral
@collegemenfess 1 doang yang penting punya m-banking kalo mau jajan apa2 bisa pake cashless dana ovo gopay malah dapet cashback. Gue kalo ke mall jarang bawa uang banyak karna selalu pake uang digital selain banyak promo gausah harus repot ambil uang nyari2 atm yg sama hihiii,doang yang penting punya m banking kalo mau jajan apa bisa pake cashless dana ovo gopay malah dapet cashback gue kalo ke mall jarang bawa uang banyak karna selalu pake uang digital selain banyak promo gausah harus repot ambil uang nyari atm yg sama hihiii,positif
"1. Jangan pernah simpan uang digital, ada PayPal, Gopay, Shopeepay, dll, kita ga tahu kapan mereka ditutup atau diblokir, lakuin apapun buat menunjukkan itu duit lu.","1. Jangan pernah simpan uang digital, ada PayPal, Gopay, Shopeepay, dll, kita ga tahu kapan mereka ditutup atau diblokir, lakuin apapun buat menunjukkan itu duit lu.",negatif
"- Di GoFood Festival Surabaya, kamu bisa bayar dengan mudah menggunakan Gopay melalui kode QR.","- Di GoFood Festival Surabaya, kamu bisa bayar dengan mudah menggunakan Gopay melalui kode QR.",positif
Berikut variasi parafrase dari tweet asli:,Berikut variasi parafrase dari tweet asli:,positif
"3. Ayo coba bank digital yang lagi promo! Ngasih uang reward klo kamu daftar, kayak seabank, k neo, k bank jago, dan banyak bank lainnya! Tunggu aja promo ini habis, karena nanti bisa jadi tidak ada lagi!","3. Ayo coba bank digital yang lagi promo! Ngasih uang reward klo kamu daftar, kayak seabank, k neo, k bank jago, dan banyak bank lainnya! Tunggu aja promo ini habis, karena nanti bisa jadi tidak ada lagi!",positif
@PartaiSocmed Uang digital itu bukannya kayak kita punya saldo gopay shopeepay gitu bukan sih.?,uang digital itu bukannya kayak kita punya saldo gopay shopeepay gitu bukan sih,netral
Halte Transjakarta sekarang punya Vending Machine khusus yang multifungsi. Bisa beli kartu jak lingko cek &amp; top up saldo kartu bayar listrik air bpjs inet dll hingga isi saldo gopay pun ada. Bisa bayar pake tunai (uang pas ya!) atau dompet digital. https://t.co/UuolvTFBzm https://t.co/xvF34nff9K,halte transjakarta sekarang punya vending machine khusus yang multifungsi bisa beli kartu jak lingko cek amp top up saldo kartu bayar listrik air bpjs inet dll hingga isi saldo gopay pun ada bisa bayar pake tunai uang pas ya atau dompet digital,netral
apakah babi ngepet bisa mencuri uang digital seperti gopay ovo dan uang di M-Banking? https://t.co/T0rzhcf4Op,apakah babi ngepet bisa mencuri uang digital seperti gopay ovo dan uang di m banking,netral
"- Sekarang semua sudah bergantung pada teknologi digital, bahkan e-money sampai mobil sudah tidak bisa dipakai jika tidak ada listrik","- Sekarang semua sudah bergantung pada teknologi digital, bahkan e-money sampai mobil sudah tidak bisa dipakai jika tidak ada listrik",negatif
@ArifanPadiga_ Wkwkw samaaa pernah download tiktok lite buat dpt koin trus bisa jd uang digital lumayan buat beli gopay dpt 2x50rban apa ya. Udah itumh dihapus lg we. ,wkwkw samaaa pernah download tiktok lite buat dpt koin trus bisa jd uang digital lumayan buat beli gopay dpt xrban apa ya udah itumh dihapus lg we,netral
"- Gojek akuisisi Link Aja, tapi data top uang digital tetap milik Gopay-Ovo, duopoli udah jadi.","- Gojek akuisisi Link Aja, tapi data top uang digital tetap milik Gopay-Ovo, duopoli udah jadi.",negatif
@tanyainrl qr code yang udah terintegrasi ke semua layanan uang digital jadi satu qr code bisa dipake buat bca gopay ovo gitu gaperlu beda qr code kek duluu,qr code yang udah terintegrasi ke semua layanan uang digital jadi satu qr code bisa dipake buat bca gopay ovo gitu gaperlu beda qr code kek duluu,netral
Variasi 1: jago no fee bikin trf ke bank lain top up e wallet nanti kamu bisa dapat kartu debit fisik digital trus kalau sering pakai gojek gopay bisa di connect aja,Variasi 1: jago no fee bikin trf ke bank lain top up e wallet nanti kamu bisa dapat kartu debit fisik digital trus kalau sering pakai gojek gopay bisa di connect aja,positif
"- streaming nih kalau mau aku menang titik harusnya ada biaya uang ke atm, gopay dan shopepay juga harus ngasih donasi digital","- streaming nih kalau mau aku menang titik harusnya ada biaya uang ke atm, gopay dan shopepay juga harus ngasih donasi digital",positif
"- Era digital benar-benar bikin hidup lebih mudah, bahkan spp sekolah bisa dibayar via gopay, apa lagi kalo kamu kawula muda, gak perlu betak uang","- Era digital benar-benar bikin hidup lebih mudah, bahkan spp sekolah bisa dibayar via gopay, apa lagi kalo kamu kawula muda, gak perlu betak uang",positif
@tiketkepenang Soalnya aku waktu itu punya uang di gopay terus mau kirim ke spay caranya gitu buka deposit agen pulsa terus masukin nominal bayar dan ss. Setelah itu buka aplikasi gopay klik bayar. Nah masuk tuh uangnya ke agen pulsa. Tinggal klik dompet digital kirim ke spay udah deh beres,soalnya aku waktu itu punya uang di gopay terus mau kirim ke spay caranya gitu buka deposit agen pulsa terus masukin nominal bayar dan ss setelah itu buka aplikasi gopay klik bayar nah masuk tuh uangnya ke agen pulsa tinggal klik dompet digital kirim ke spay udah deh beres,netral
"Variasi 4: customer service gopay kayaknya perlu diperbaiki dulu, biar bisa menjawab problem customer dengan jelas dan responsif","Variasi 4: customer service gopay kayaknya perlu diperbaiki dulu, biar bisa menjawab problem customer dengan jelas dan responsif",negatif
@nigiyakanaa @hali_halaa Uang digital... (Ovo gopay dll),uang digital ovo gopay dll,netral
Naik gojek bayar cash. Driver nawarin Gopay eik nolak. Driver: Mas gaptek ya? Nggak ngerti uang digital? ⭐⭐⭐,naik gojek bayar cash driver nawarin gopay eik nolak driver mas gaptek ya nggak ngerti uang digital,negatif
"- apa yang bisa terjadi? kemarin jual laptop tapi uangnya ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi ternyata melebihi limit atm","- apa yang bisa terjadi? kemarin jual laptop tapi uangnya ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi ternyata melebihi limit atm",negatif
"- Konsumen memilih Gopay sebagai uang elektronik paling sering digunakan, menurut survei terbaru yang dilakukan Populix.","- Konsumen memilih Gopay sebagai uang elektronik paling sering digunakan, menurut survei terbaru yang dilakukan Populix.",positif
Tweeps sekarang ini masih musim nggak sih ngasih voucher belanja sebagai tanda terima kasih? Atau sudah bergeser ke uang digital macam transfer Gopay/Ovo/Dana/dll.?,tweeps sekarang ini masih musim nggak sih ngasih voucher belanja sebagai tanda terima kasih atau sudah bergeser ke uang digital macam transfer gopay ovo dana dll,netral
Kamu belum tahu apa itu Yeoster of The Week ? Wah kamu sepertinya harus coba ikutan deh! Yuk mampir ke Fanpage Facebook Yeo s Indonesia dan menangkan hadiah uang digital ( OVO/Gopay ) senilai 150rb untuk 1 orang pemenang di setiap Minggunya. https://t.co/unYmpKOyCq,kamu belum tahu apa itu yeoster of the week wah kamu sepertinya harus coba ikutan deh yuk mampir ke fanpage facebook yeo s indonesia dan menangkan hadiah uang digital ovo gopay senilai rb untuk orang pemenang di setiap minggunya,netral
@eko_kuntadhi Gopay sama ovo di anggap riba apabila pake benefit yg di kasih (diskon). Karna sebelum menggunakannya harus top up dulu dimana uang digital wajib di simpen di bank. Nah uang digital yg di top up itu di anggap utang dan ketika dapet diskon itu di anggep nya manfaat.,gopay sama ovo di anggap riba apabila pake benefit yg di kasih diskon karna sebelum menggunakannya harus top up dulu dimana uang digital wajib di simpen di bank nah uang digital yg di top up itu di anggap utang dan ketika dapet diskon itu di anggep nya manfaat,netral
- kalau mau aku menang titik harus nambah uang ke atm plus gopay dan shopepay kirim donasiku digital,- kalau mau aku menang titik harus nambah uang ke atm plus gopay dan shopepay kirim donasiku digital,positif
@Okihita Kan uang digital OVO/Gopay/whatever ini...turunannya uang fiat,kan uang digital ovo gopay whatever ini turunannya uang fiat,netral
@paw_jhope @sosmedkeras Bukan COD solusinya. Kalau COD driver hrs bolak balik untuk antar uangnya. Hrs nya wajib pakai uang digital gopay/ovo/shopeepay shg driver tdk perlu byr ke merchantnya.,bukan cod solusinya kalau cod driver hrs bolak balik untuk antar uangnya hrs nya wajib pakai uang digital gopay ovo shopeepay shg driver tdk perlu byr ke merchantnya,netral
Festival makanan di Surabaya ini punya kelebihan pembayaran digital yang memudahkan.,Festival makanan di Surabaya ini punya kelebihan pembayaran digital yang memudahkan.,positif
"Variasi 3: di tempat wisata bandung rupiah saya di rubah jadi koin timezone, aman main tapi nggak baik buat negara","Variasi 3: di tempat wisata bandung rupiah saya di rubah jadi koin timezone, aman main tapi nggak baik buat negara",negatif
@pamungkas_jra @panggildeyaja @AREAJULID Apa uang dalam dompet digital ada wujudnya? Ovo gopay dst? Kalo alasannya karena bisa di tukar dengan uang fiat? Emang bit coain nggak bisa di tukar uang fiat? Nggak begitu bro..,apa uang dalam dompet digital ada wujudnya ovo gopay dst kalo alasannya karena bisa di tukar dengan uang fiat emang bit coain nggak bisa di tukar uang fiat nggak begitu bro,netral
Berikut 4 variasi parafrase dari tweet asli:,Berikut 4 variasi parafrase dari tweet asli:,negatif
GoPay: Uang Elektronik - Dompet Digital Terbaik di Indonesia - Gojek https://t.co/JrBXXzllJi,gopay uang elektronik dompet digital terbaik di indonesia gojek,positif
"Variasi 2: kayaknya paypal kebanyakan diblokir, kemarin aja pas kemarin, kayaknya paypal bakal diganti sama gopay dana, banyak yang pake di indo.","Variasi 2: kayaknya paypal kebanyakan diblokir, kemarin aja pas kemarin, kayaknya paypal bakal diganti sama gopay dana, banyak yang pake di indo.",negatif
@lampungbase 300k itu uang digital atau guma kek gopay coins2 gt?,k itu uang digital atau guma kek gopay coins gt,netral
Dana tolong Saya transaksi topup uang digital (gopay) lewat dana transaksi tercatat sukses uang juga sudah terpotong tetapi gopay blm masuk mohon bantuannya @danawallet @danasupport @gopayindonesia @PermataBank,dana tolong saya transaksi topup uang digital gopay lewat dana transaksi tercatat sukses uang juga sudah terpotong tetapi gopay blm masuk mohon bantuannya,negatif
@audahkeselbgt @bogorfess_ itu makanya aku saranin makan nasi biar wareg..haha aeon foodcourtnya ribet kudu mk uang digital sempet makan kwetiauw sapi kudu mk gopay ribet pokonya :( pulangnya ngopi di finch sentul ato versteck pemda enak wifinya kenceng..haha,itu makanya aku saranin makan nasi biar wareg haha aeon foodcourtnya ribet kudu mk uang digital sempet makan kwetiauw sapi kudu mk gopay ribet pokonya pulangnya ngopi di finch sentul ato versteck pemda enak wifinya kenceng haha,netral
@acci5mus @sirrilwf @AREAJULID Gini2..caranya biar ga rebutan bayar.. Kan masing2 punya uang digital nih ky ovo dana shopee n gopay lah.. Nah klo kalian tau nmer atau shopeepay nya ya tinggal tambahin aja ke account nya.. Jd kn sama aj ngebalikin tanpa ad keributan..,gini caranya biar ga rebutan bayar kan masing punya uang digital nih ky ovo dana shopee n gopay lah nah klo kalian tau nmer atau shopeepay nya ya tinggal tambahin aja ke account nya jd kn sama aj ngebalikin tanpa ad keributan,netral
Jadi e-Wallet kayak Gopay dan QRIS bisa buat transaksi secara digital. Tapi saat digunakan buat tarik uang wujud uangnya tetap fisik kertas. Kalau digital Rupiah saat anda tarik uang dari ATM wujudnya kode2 digital. Langsung masuk dlm rekening digital di hape Anda.,jadi e wallet kayak gopay dan qris bisa buat transaksi secara digital tapi saat digunakan buat tarik uang wujud uangnya tetap fisik kertas kalau digital rupiah saat anda tarik uang dari atm wujudnya kode digital langsung masuk dlm rekening digital di hape anda,netral
"- konsumen paling suka gopay, hasil survei populix yang terbaru bilang ini uang elektronik paling populer","- konsumen paling suka gopay, hasil survei populix yang terbaru bilang ini uang elektronik paling populer",positif
KITZ VALVE Authorized Distributor SELAMAT kepada @ferriseptianus &amp; @mitapurnama29 yang telah memenangkan #merdeka Giveaway @sinarmassakti. Setiap pemenang akan mendapatkan uang digital ovo_id atau @GOPAY_ID https://t.co/tBfSwNkhDC,kitz valve authorized distributor selamat kepada amp yang telah memenangkan merdeka giveaway setiap pemenang akan mendapatkan uang digital ovo_id atau,netral
"Variasi 1: biarpun digital uang rupiah, admin masih bakal masukin, capek banget ganti seribu ke Gopay!","Variasi 1: biarpun digital uang rupiah, admin masih bakal masukin, capek banget ganti seribu ke Gopay!",negatif
@gbastian8 @Faizjr_09 @kejO_Online @ridwanhr @Tamasia_ID 2. Jgnkan bank online pinjaman online aja peraturannya masih berantakan. Utk saat ini urusan uang online gopay aja yg nomor 1 dan jelas institusinya. Reputasinya trll besar utk dia main2 dan embat uang orang. Tp jelas dia bukan bank. Konsepnya saat hnya mata uang digital.,jgnkan bank online pinjaman online aja peraturannya masih berantakan utk saat ini urusan uang online gopay aja yg nomor dan jelas institusinya reputasinya trll besar utk dia main dan embat uang orang tp jelas dia bukan bank konsepnya saat hnya mata uang digital,positif
Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agentjudionline #agenterpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/fYcUDdVhfq,deposit dari semua bank local dan uang digital ovo gopay pulsa xl dan telkomsel hubungi kami line itubola wechat itubola whatsapp promo cashback agentjudionline agenterpecaya bolaonline link alternatif itubola,netral
ovo untuk grabfood dana untuk bioskop sekarang gopay untuk liga 1 permainan uang digital membuat diri ini semakin konsumtif. tahan woy kamu miskin bngst!,ovo untuk grabfood dana untuk bioskop sekarang gopay untuk liga permainan uang digital membuat diri ini semakin konsumtif tahan woy kamu miskin bngst,negatif
@fazhan0104 Gopay itu uang digital di aplikasi gojek nah kalo paylater itu kaya kita utang dulu ama gojek. Biasanya paylater dipake kalo gada gopay sma gak megang duit cash tapi pengen naik gojek.,gopay itu uang digital di aplikasi gojek nah kalo paylater itu kaya kita utang dulu ama gojek biasanya paylater dipake kalo gada gopay sma gak megang duit cash tapi pengen naik gojek,netral
"Variasi 1: puji zikir teknologi makin maju, uang digital bikin kehidupan lebih mudah, tapi gak nyangka pas uang di rekening udah tinggal sedikit, tapi gopay masih ada, iseng iseng nyetok lagi ke rekening.","Variasi 1: puji zikir teknologi makin maju, uang digital bikin kehidupan lebih mudah, tapi gak nyangka pas uang di rekening udah tinggal sedikit, tapi gopay masih ada, iseng iseng nyetok lagi ke rekening.",positif
- Uang saya topup Gopay lewat Dana tetapi blm masuk,- Uang saya topup Gopay lewat Dana tetapi blm masuk,negatif
@pangxuekai @Tokocrypto @tkobytokocrypto Susah sih trlalu banyak fud tentang Crypto di masyarakat dan kebanyakan hanya tau soal bitcoin saja padahal crypto itu luas. Padahal kya e-wallet ovo dana gopay trmasuk mata uang digital juga tp masyarakat di indo bnyak yg tidak tau kalau e wallet mreka sma sperti crypto,susah sih trlalu banyak fud tentang crypto di masyarakat dan kebanyakan hanya tau soal bitcoin saja padahal crypto itu luas padahal kya e wallet ovo dana gopay trmasuk mata uang digital juga tp masyarakat di indo bnyak yg tidak tau kalau e wallet mreka sma sperti crypto,netral
@tsalasarahmi Apkh shopeepay gopay ovo pembayaran Via QRIS dan semisal ini semacam pemanasan Sebelum uang kertas bener² dimusnahkan? Great reset 2030 tu kan klo ga salah manusia dibuat senang padahal ga punya apa . Digital money salah satunya,apkh shopeepay gopay ovo pembayaran via qris dan semisal ini semacam pemanasan sebelum uang kertas bener² dimusnahkan great reset tu kan klo ga salah manusia dibuat senang padahal ga punya apa digital money salah satunya,netral
Tanda digital payment sukses di tanah air gampang. Yakni saat pengemis jalanan nolak uang receh tapi maunya dibayar pakai Gopay. Pengemis sudah siapkan QR Code dibalik baju gembelnya. Mantappp. https://t.co/TP5vEW3f1F,tanda digital payment sukses di tanah air gampang yakni saat pengemis jalanan nolak uang receh tapi maunya dibayar pakai gopay pengemis sudah siapkan qr code dibalik baju gembelnya mantappp,positif
@atmajagoesly @desygenoveva_ Ya sapatau sukanya Gopay atau uang digital kan ga berbau ,ya sapatau sukanya gopay atau uang digital kan ga berbau,netral
"- Uang digital bikin siapa pun ingin jajan di Bukalapak, Tix, dan tempat lainnya.","- Uang digital bikin siapa pun ingin jajan di Bukalapak, Tix, dan tempat lainnya.",positif
"suatu saat bank cuma kenangan, digital currency udah datang, dan rupiah pun diganti dengan reminbi atau mata uang gopay lainnya Satpam BCA masih ada, tapi kita yang kecoak aja!","suatu saat bank cuma kenangan, digital currency udah datang, dan rupiah pun diganti dengan reminbi atau mata uang gopay lainnya Satpam BCA masih ada, tapi kita yang kecoak aja!",negatif
tata cara pelaporannya (walaupun memang kemungkinan baliknya tidak 100%) terus apalagi ya oh iya orang-orang skrg kebanyakan udah cashless. pakenya pasti debit cc atau qris atau uang digital kayak gopay ovo dana shopeepay etc.,tata cara pelaporannya walaupun memang kemungkinan baliknya tidak terus apalagi ya oh iya orang orang skrg kebanyakan udah cashless pakenya pasti debit cc atau qris atau uang digital kayak gopay ovo dana shopeepay etc,netral
Guys MBK bakal bagi-bagi hadiah Uang Digital (OVO/GOPAY/DANA) total Rp 1.000.000 untuk 10 orang terpilih. Jawab pertanyaan yang ada di postingan berikut dan tulis jawabanmu di kolom komentar! https://t.co/8xFuMR6ZqH PERIODE 03 - 13 April 2023,guys mbk bakal bagi bagi hadiah uang digital ovo gopay dana total rp untuk orang terpilih jawab pertanyaan yang ada di postingan berikut dan tulis jawabanmu di kolom komentar periode april,netral
menerima THR via uang digital Shopeepay GoPay OVO Dana Flip dan Link Aja!,menerima thr via uang digital shopeepay gopay ovo dana flip dan link aja,netral
Q : Di poster kan disebutkan pembayarannya gak menerima uang tunai itu bisa pakai apa aja kak? A : Pembayaran bisa dilakukan dengan menggunakan kartu debit (BRI BNI BCA Mandiri) atau pembayaran digital (QRIS OVO GoPay ShopeePay Dana dan LinkAja).,q di poster kan disebutkan pembayarannya gak menerima uang tunai itu bisa pakai apa aja kak a pembayaran bisa dilakukan dengan menggunakan kartu debit bri bni bca mandiri atau pembayaran digital qris ovo gopay shopeepay dana dan linkaja,netral
"Variasi 4: masih ada admin di digital rupiah, mahal juga sih, kayak transfer ke Gopay aja, gak ada yang gratis","Variasi 4: masih ada admin di digital rupiah, mahal juga sih, kayak transfer ke Gopay aja, gak ada yang gratis",negatif
Ovo. Gopay. Dana. Dll... Mengubah uang kertas jd digital bentuknya udh gak keliatan. Tapi ku pake itu ovo gopay. Tp ada juga yg bilang itu haram. Gak pernah mati listrik abis token pagi2 buta yak? Ovo ngebantu banget.,ovo gopay dana dll mengubah uang kertas jd digital bentuknya udh gak keliatan tapi ku pake itu ovo gopay tp ada juga yg bilang itu haram gak pernah mati listrik abis token pagi buta yak ovo ngebantu banget,positif
dengan bantuan berupa uang yang dapat disalurkan melalui rekening dan dompet digital yang tertera. Donasi dapat disalurkan melalui: BNI: 0841290736 a.n Andini Aprysheila Rachmi Dana: 085776856927 Ovo: 089616056933 Gopay: 089616056933 Cp: 0895397284887 (Delisa Nur Afwa),dengan bantuan berupa uang yang dapat disalurkan melalui rekening dan dompet digital yang tertera donasi dapat disalurkan melalui bni a n andini aprysheila rachmi dana ovo gopay cp delisa nur afwa,netral
@collegemenfess Tentang olshop aja atau tentang PO (free order) atau tentang uang digital kyk OVO Gopay,tentang olshop aja atau tentang po free order atau tentang uang digital kyk ovo gopay,netral
Gw sengaja isi uang digital seperlunya aja kl mau bayar sesuatu pake gopay misalnya yg topup pake bank digital yg gratis biaya transfer nya bisa pake dana atau flip pinter2 kita aja sih siasati tambahan biaya,gw sengaja isi uang digital seperlunya aja kl mau bayar sesuatu pake gopay misalnya yg topup pake bank digital yg gratis biaya transfer nya bisa pake dana atau flip pinter kita aja sih siasati tambahan biaya,netral
Kini penumpang Bus Rapid Transit (BRT) Trans Kota Tangerang tidak perlu lagi membayar ongkos dengan uang tunai . Sekarang penumpang BRT bisa bayar pakai GoPay Ovo Dana dan pembayaran digital lainnya ucap Kepala https://t.co/I6bXQLi7bP,kini penumpang bus rapid transit brt trans kota tangerang tidak perlu lagi membayar ongkos dengan uang tunai sekarang penumpang brt bisa bayar pakai gopay ovo dana dan pembayaran digital lainnya ucap kepala,netral
Deposit Dari Semua Bank Local Dan Uang Digital (Ovo Gopay pulsa XL dan Telkomsel) * Hubungi Kami : Line : ItuBola WeChat : Itubola Whatsapp : +85517696120 Promo Cashback 5% #agent judionline #agent terpecaya #bolaonline Link Alternatif ituBola: https://t.co/GqaWuqHpfX https://t.co/T3YNnSaxjw,deposit dari semua bank local dan uang digital ovo gopay pulsa xl dan telkomsel hubungi kami line itubola wechat itubola whatsapp promo cashback agent judionline agent terpecaya bolaonline link alternatif itubola,netral
Setelah dipilih secara acak maka yang beruntung mendapatkan hadiah uang digital masing-masing 100ribu rupiah (berupa OVO/GOPAY/LINK AJA atau Voucher Pulsa/Data) adalah @zaenal_arifin54 @mahardikasandy dan @wgs1996 #YNWA,setelah dipilih secara acak maka yang beruntung mendapatkan hadiah uang digital masing masing ribu rupiah berupa ovo gopay link aja atau voucher pulsa data adalah dan ynwa,netral
Jaman sekarang bayar ojek atau taxi online bisa pakai uang digital. Gopay ovo dll. Ada satu persamaan dari dulu sampai sekarang kalo pergi sama teman ngga bawa cash pake uang Lo deh ntar gue ganti Sesekali sih ngpp tapi kalo keseringan bikin kzl,jaman sekarang bayar ojek atau taxi online bisa pakai uang digital gopay ovo dll ada satu persamaan dari dulu sampai sekarang kalo pergi sama teman ngga bawa cash pake uang lo deh ntar gue ganti sesekali sih ngpp tapi kalo keseringan bikin kzl,negatif
Lo tuh mau minta ditransfer gopay? Gopay bentuknya uang digital bukan duku.,lo tuh mau minta ditransfer gopay gopay bentuknya uang digital bukan duku,netral
"Variasi 3: keren banget, bisa memakai gopay untuk spp, makin digital dan modern mendikbud","Variasi 3: keren banget, bisa memakai gopay untuk spp, makin digital dan modern mendikbud",positif
